34;BeiDou-3M2;1706902;37763
34;BeiDou-3M2;1706902;37763
34;BeiDou-3M2;1706902;37948
34;BeiDou-3M2;1706902;37948
34;BeiDou-3M2;1706902;37948
34;BeiDou-3M2;1706902;37948
34;BeiDou-3M2;1706902;38250
34;BeiDou-3M2;1706902;38250
34;BeiDou-3M2;1706902;38250
34;BeiDou-3M2;1706902;38250
34;BeiDou-3M2;1706902;40748
34;BeiDou-3M2;1706902;40748
34;BeiDou-3M2;1706902;40748
34;BeiDou-3M2;1706902;40748
34;BeiDou-3M2;1706902;40749
34;BeiDou-3M2;1706902;40749
34;BeiDou-3M2;1706902;40749
34;BeiDou-3M2;1706902;40749
34;BeiDou-3M2;1706902;40938
34;BeiDou-3M2;1706902;40938
34;BeiDou-3M2;1706902;40938
34;BeiDou-3M2;1706902;40938
34;BeiDou-3M2;1706902;41315
34;BeiDou-3M2;1706902;41315
34;BeiDou-3M2;1706902;41315
34;BeiDou-3M2;1706902;41315
34;BeiDou-3M2;1706902;41434
34;BeiDou-3M2;1706902;41434
34;BeiDou-3M2;1706902;41434
34;BeiDou-3M2;1706902;41434
34;BeiDou-3M2;1706902;43001
34;BeiDou-3M2;1706902;43001
34;BeiDou-3M2;1706902;43001
34;BeiDou-3M2;1706902;43001
34;BeiDou-3M2;1706902;43002
34;BeiDou-3M2;1706902;43002
34;BeiDou-3M2;1706902;43002
34;BeiDou-3M2;1706902;43002
34;BeiDou-3M2;1706902;43208
34;BeiDou-3M2;1706902;43208
34;BeiDou-3M2;1706902;43208
34;BeiDou-3M2;1706902;43208
36;Galileo-202;1405002;37846
36;Galileo-202;1405002;37846
36;Galileo-202;1405002;37846
36;Galileo-202;1405002;37846
36;Galileo-202;1405002;37847
36;Galileo-202;1405002;37847
36;Galileo-202;1405002;37847
36;Galileo-202;1405002;37847
36;Galileo-202;1405002;38857
36;Galileo-202;1405002;38857
36;Galileo-202;1405002;38857
36;Galileo-202;1405002;38857
36;Galileo-202;1405002;38858
36;Galileo-202;1405002;38858
36;Galileo-202;1405002;38858
36;Galileo-202;1405002;38858
36;Galileo-202;1405002;40128
36;Galileo-202;1405002;40128
36;Galileo-202;1405002;40128
36;Galileo-202;1405002;40128
36;Galileo-202;1405002;40129
36;Galileo-202;1405002;40129
36;Galileo-202;1405002;40129
36;Galileo-202;1405002;40129
36;Galileo-202;1405002;40544
36;Galileo-202;1405002;40544
36;Galileo-202;1405002;40544
36;Galileo-202;1405002;40544
36;Galileo-202;1405002;40545
36;Galileo-202;1405002;40545
36;Galileo-202;1405002;40545
36;Galileo-202;1405002;40545
36;Galileo-202;1405002;40889
36;Galileo-202;1405002;40889
36;Galileo-202;1405002;40889
36;Galileo-202;1405002;40889
36;Galileo-202;1405002;40890
36;Galileo-202;1405002;40890
36;Galileo-202;1405002;40890
36;Galileo-202;1405002;40890
36;Galileo-202;1405002;41174
36;Galileo-202;1405002;41174
36;Galileo-202;1405002;41174
36;Galileo-202;1405002;41174
36;Galileo-202;1405002;41175
36;Galileo-202;1405002;41175
36;Galileo-202;1405002;41175
36;Galileo-202;1405002;41175
36;Galileo-202;1405002;41549
36;Galileo-202;1405002;41549
36;Galileo-202;1405002;41549
36;Galileo-202;1405002;41549
36;Galileo-202;1405002;41550
36;Galileo-202;1405002;41550
36;Galileo-202;1405002;41550
36;Galileo-202;1405002;41550
36;Galileo-202;1405002;41859
36;Galileo-202;1405002;41859
36;Galileo-202;1405002;41859
36;Galileo-202;1405002;41859
36;Galileo-202;1405002;41860
36;Galileo-202;1405002;41860
36;Galileo-202;1405002;41860
36;Galileo-202;1405002;41860
36;Galileo-202;1405002;41861
36;Galileo-202;1405002;41861
36;Galileo-202;1405002;41861
36;Galileo-202;1405002;41861
36;Galileo-202;1405002;41862
36;Galileo-202;1405002;41862
36;Galileo-202;1405002;41862
36;Galileo-202;1405002;41862
36;Galileo-202;1405002;43055
36;Galileo-202;1405002;43055
36;Galileo-202;1405002;43055
36;Galileo-202;1405002;43055
36;Galileo-202;1405002;43056
36;Galileo-202;1405002;43056
36;Galileo-202;1405002;43056
36;Galileo-202;1405002;43056
36;Galileo-202;1405002;43057
36;Galileo-202;1405002;43057
36;Galileo-202;1405002;43057
36;Galileo-202;1405002;43057
36;Galileo-202;1405002;43058
36;Galileo-202;1405002;43058
36;Galileo-202;1405002;43058
36;Galileo-202;1405002;43058
36;Galileo-202;1405002;43564
36;Galileo-202;1405002;43564
36;Galileo-202;1405002;43564
36;Galileo-202;1405002;43564
36;Galileo-202;1405002;43565
36;Galileo-202;1405002;43565
36;Galileo-202;1405002;43565
36;Galileo-202;1405002;43565
36;Galileo-202;1405002;43566
36;Galileo-202;1405002;43566
36;Galileo-202;1405002;43566
36;Galileo-202;1405002;43566
36;Galileo-202;1405002;43567
36;Galileo-202;1405002;43567
36;Galileo-202;1405002;43567
36;Galileo-202;1405002;43567
37;BeiDou-3M3;1801802;31115
37;BeiDou-3M3;1801802;31115
37;BeiDou-3M3;1801802;31115
37;BeiDou-3M3;1801802;31115
37;BeiDou-3M3;1801802;37384
37;BeiDou-3M3;1801802;37384
37;BeiDou-3M3;1801802;37384
37;BeiDou-3M3;1801802;37384
37;BeiDou-3M3;1801802;37763
37;BeiDou-3M3;1801802;37763
37;BeiDou-3M3;1801802;37763
37;BeiDou-3M3;1801802;37763
37;BeiDou-3M3;1801802;37948
37;BeiDou-3M3;1801802;37948
37;BeiDou-3M3;1801802;37948
37;BeiDou-3M3;1801802;37948
37;BeiDou-3M3;1801802;38250
37;BeiDou-3M3;1801802;38250
37;BeiDou-3M3;1801802;38250
37;BeiDou-3M3;1801802;38250
37;BeiDou-3M3;1801802;40748
37;BeiDou-3M3;1801802;40748
37;BeiDou-3M3;1801802;40748
37;BeiDou-3M3;1801802;40748
37;BeiDou-3M3;1801802;40749
37;BeiDou-3M3;1801802;40749
37;BeiDou-3M3;1801802;40749
37;BeiDou-3M3;1801802;40749
37;BeiDou-3M3;1801802;40938
37;BeiDou-3M3;1801802;40938
37;BeiDou-3M3;1801802;40938
37;BeiDou-3M3;1801802;40938
37;BeiDou-3M3;1801802;41315
37;BeiDou-3M3;1801802;41315
37;BeiDou-3M3;1801802;41315
37;BeiDou-3M3;1801802;41315
37;BeiDou-3M3;1801802;41434
37;BeiDou-3M3;1801802;41434
37;BeiDou-3M3;1801802;41434
37;BeiDou-3M3;1801802;41434
37;BeiDou-3M3;1801802;43001
37;BeiDou-3M3;1801802;43001
37;BeiDou-3M3;1801802;43001
37;BeiDou-3M3;1801802;43001
37;BeiDou-3M3;1801802;43002
37;BeiDou-3M3;1801802;43002
37;BeiDou-3M3;1801802;43002
37;BeiDou-3M3;1801802;43002
37;BeiDou-3M3;1801802;43208
37;BeiDou-3M3;1801802;43208
37;BeiDou-3M3;1801802;43208
37;BeiDou-3M3;1801802;43208
39;Galileo-209;1507901;37846
39;Galileo-209;1507901;37846
39;Galileo-209;1507901;37846
39;Galileo-209;1507901;37846
39;Galileo-209;1507901;37847
39;Galileo-209;1507901;37847
39;Galileo-209;1507901;37847
39;Galileo-209;1507901;37847
39;Galileo-209;1507901;38857
39;Galileo-209;1507901;38857
39;Galileo-209;1507901;38857
39;Galileo-209;1507901;38857
39;Galileo-209;1507901;38858
39;Galileo-209;1507901;38858
39;Galileo-209;1507901;38858
39;Galileo-209;1507901;38858
39;Galileo-209;1507901;40128
39;Galileo-209;1507901;40128
39;Galileo-209;1507901;40128
39;Galileo-209;1507901;40128
39;Galileo-209;1507901;40129
39;Galileo-209;1507901;40129
39;Galileo-209;1507901;40129
39;Galileo-209;1507901;40129
39;Galileo-209;1507901;40544
39;Galileo-209;1507901;40544
39;Galileo-209;1507901;40544
39;Galileo-209;1507901;40544
39;Galileo-209;1507901;40545
39;Galileo-209;1507901;40545
39;Galileo-209;1507901;40545
39;Galileo-209;1507901;40545
39;Galileo-209;1507901;40889
39;Galileo-209;1507901;40889
39;Galileo-209;1507901;40889
39;Galileo-209;1507901;40889
39;Galileo-209;1507901;40890
39;Galileo-209;1507901;40890
39;Galileo-209;1507901;40890
39;Galileo-209;1507901;40890
39;Galileo-209;1507901;41174
39;Galileo-209;1507901;41174
39;Galileo-209;1507901;41174
39;Galileo-209;1507901;41174
39;Galileo-209;1507901;41175
39;Galileo-209;1507901;41175
39;Galileo-209;1507901;41175
39;Galileo-209;1507901;41175
39;Galileo-209;1507901;41549
39;Galileo-209;1507901;41549
39;Galileo-209;1507901;41549
39;Galileo-209;1507901;41549
39;Galileo-209;1507901;41550
39;Galileo-209;1507901;41550
39;Galileo-209;1507901;41550
39;Galileo-209;1507901;41550
39;Galileo-209;1507901;41859
39;Galileo-209;1507901;41859
39;Galileo-209;1507901;41859
39;Galileo-209;1507901;41859
39;Galileo-209;1507901;41860
39;Galileo-209;1507901;41860
39;Galileo-209;1507901;41860
39;Galileo-209;1507901;41860
39;Galileo-209;1507901;41861
39;Galileo-209;1507901;41861
39;Galileo-209;1507901;41861
39;Galileo-209;1507901;41861
39;Galileo-209;1507901;41862
39;Galileo-209;1507901;41862
39;Galileo-209;1507901;41862
39;Galileo-209;1507901;41862
39;Galileo-209;1507901;43055
39;Galileo-209;1507901;43055
39;Galileo-209;1507901;43055
39;Galileo-209;1507901;43055
39;Galileo-209;1507901;43056
39;Galileo-209;1507901;43056
39;Galileo-209;1507901;43056
39;Galileo-209;1507901;43056
39;Galileo-209;1507901;43057
39;Galileo-209;1507901;43057
39;Galileo-209;1507901;43057
39;Galileo-209;1507901;43057
39;Galileo-209;1507901;43058
39;Galileo-209;1507901;43058
39;Galileo-209;1507901;43058
39;Galileo-209;1507901;43058
39;Galileo-209;1507901;43564
39;Galileo-209;1507901;43564
39;Galileo-209;1507901;43564
39;Galileo-209;1507901;43564
39;Galileo-209;1507901;43565
39;Galileo-209;1507901;43565
39;Galileo-209;1507901;43565
39;Galileo-209;1507901;43565
39;Galileo-209;1507901;43566
39;Galileo-209;1507901;43566
39;Galileo-209;1507901;43566
39;Galileo-209;1507901;43566
39;Galileo-209;1507901;43567
39;Galileo-209;1507901;43567
39;Galileo-209;1507901;43567
39;Galileo-209;1507901;43567
40;BeiDou-3M9;1802901;31115
40;BeiDou-3M9;1802901;31115
40;BeiDou-3M9;1802901;31115
40;BeiDou-3M9;1802901;31115
40;BeiDou-3M9;1802901;37384
40;BeiDou-3M9;1802901;37384
40;BeiDou-3M9;1802901;37384
40;BeiDou-3M9;1802901;37384
40;BeiDou-3M9;1802901;37763
40;BeiDou-3M9;1802901;37763
40;BeiDou-3M9;1802901;37763
40;BeiDou-3M9;1802901;37763
40;BeiDou-3M9;1802901;37948
40;BeiDou-3M9;1802901;37948
40;BeiDou-3M9;1802901;37948
40;BeiDou-3M9;1802901;37948
40;BeiDou-3M9;1802901;38250
40;BeiDou-3M9;1802901;38250
40;BeiDou-3M9;1802901;38250
40;BeiDou-3M9;1802901;38250
40;BeiDou-3M9;1802901;40748
40;BeiDou-3M9;1802901;40748
40;BeiDou-3M9;1802901;40748
40;BeiDou-3M9;1802901;40748
40;BeiDou-3M9;1802901;40749
40;BeiDou-3M9;1802901;40749
40;BeiDou-3M9;1802901;40749
40;BeiDou-3M9;1802901;40749
40;BeiDou-3M9;1802901;40938
40;BeiDou-3M9;1802901;40938
40;BeiDou-3M9;1802901;40938
40;BeiDou-3M9;1802901;40938
40;BeiDou-3M9;1802901;41315
40;BeiDou-3M9;1802901;41315
40;BeiDou-3M9;1802901;41315
40;BeiDou-3M9;1802901;41315
40;BeiDou-3M9;1802901;41434
40;BeiDou-3M9;1802901;41434
40;BeiDou-3M9;1802901;41434
40;BeiDou-3M9;1802901;41434
40;BeiDou-3M9;1802901;43001
40;BeiDou-3M9;1802901;43001
40;BeiDou-3M9;1802901;43001
40;BeiDou-3M9;1802901;43001
40;BeiDou-3M9;1802901;43002
40;BeiDou-3M9;1802901;43002
40;BeiDou-3M9;1802901;43002
40;BeiDou-3M9;1802901;43002
40;BeiDou-3M9;1802901;43208
40;BeiDou-3M9;1802901;43208
40;BeiDou-3M9;1802901;43208
40;BeiDou-3M9;1802901;43208
42;Galileo-210;1603002;37846
42;Galileo-210;1603002;37846
42;Galileo-210;1603002;37846
42;Galileo-210;1603002;37846
42;Galileo-210;1603002;37847
42;Galileo-210;1603002;37847
42;Galileo-210;1603002;37847
42;Galileo-210;1603002;37847
42;Galileo-210;1603002;38857
42;Galileo-210;1603002;38857
42;Galileo-210;1603002;38857
42;Galileo-210;1603002;38857
42;Galileo-210;1603002;38858
42;Galileo-210;1603002;38858
42;Galileo-210;1603002;38858
42;Galileo-210;1603002;38858
42;Galileo-210;1603002;40128
42;Galileo-210;1603002;40128
42;Galileo-210;1603002;40128
42;Galileo-210;1603002;40128
42;Galileo-210;1603002;40129
42;Galileo-210;1603002;40129
42;Galileo-210;1603002;40129
42;Galileo-210;1603002;40129
42;Galileo-210;1603002;40544
42;Galileo-210;1603002;40544
42;Galileo-210;1603002;40544
42;Galileo-210;1603002;40544
42;Galileo-210;1603002;40545
42;Galileo-210;1603002;40545
42;Galileo-210;1603002;40545
42;Galileo-210;1603002;40545
42;Galileo-210;1603002;40889
42;Galileo-210;1603002;40889
42;Galileo-210;1603002;40889
42;Galileo-210;1603002;40889
42;Galileo-210;1603002;40890
42;Galileo-210;1603002;40890
42;Galileo-210;1603002;40890
42;Galileo-210;1603002;40890
42;Galileo-210;1603002;41174
42;Galileo-210;1603002;41174
42;Galileo-210;1603002;41174
42;Galileo-210;1603002;41174
42;Galileo-210;1603002;41175
42;Galileo-210;1603002;41175
42;Galileo-210;1603002;41175
42;Galileo-210;1603002;41175
42;Galileo-210;1603002;41549
42;Galileo-210;1603002;41549
42;Galileo-210;1603002;41549
42;Galileo-210;1603002;41549
42;Galileo-210;1603002;41550
42;Galileo-210;1603002;41550
42;Galileo-210;1603002;41550
42;Galileo-210;1603002;41550
42;Galileo-210;1603002;41859
42;Galileo-210;1603002;41859
42;Galileo-210;1603002;41859
42;Galileo-210;1603002;41859
42;Galileo-210;1603002;41860
42;Galileo-210;1603002;41860
42;Galileo-210;1603002;41860
42;Galileo-210;1603002;41860
42;Galileo-210;1603002;41861
42;Galileo-210;1603002;41861
42;Galileo-210;1603002;41861
42;Galileo-210;1603002;41861
42;Galileo-210;1603002;41862
42;Galileo-210;1603002;41862
42;Galileo-210;1603002;41862
42;Galileo-210;1603002;41862
42;Galileo-210;1603002;43055
42;Galileo-210;1603002;43055
42;Galileo-210;1603002;43055
42;Galileo-210;1603002;43055
42;Galileo-210;1603002;43056
42;Galileo-210;1603002;43056
42;Galileo-210;1603002;43056
42;Galileo-210;1603002;43056
42;Galileo-210;1603002;43057
42;Galileo-210;1603002;43057
42;Galileo-210;1603002;43057
42;Galileo-210;1603002;43057
42;Galileo-210;1603002;43058
42;Galileo-210;1603002;43058
42;Galileo-210;1603002;43058
42;Galileo-210;1603002;43058
42;Galileo-210;1603002;43564
42;Galileo-210;1603002;43564
42;Galileo-210;1603002;43564
42;Galileo-210;1603002;43564
42;Galileo-210;1603002;43565
42;Galileo-210;1603002;43565
42;Galileo-210;1603002;43565
42;Galileo-210;1603002;43565
42;Galileo-210;1603002;43566
42;Galileo-210;1603002;43566
42;Galileo-210;1603002;43566
42;Galileo-210;1603002;43566
42;Galileo-210;1603002;43567
42;Galileo-210;1603002;43567
42;Galileo-210;1603002;43567
42;Galileo-210;1603002;43567
43;BeiDou-3M10;1802902;31115
43;BeiDou-3M10;1802902;31115
43;BeiDou-3M10;1802902;31115
43;BeiDou-3M10;1802902;31115
43;BeiDou-3M10;1802902;37384
43;BeiDou-3M10;1802902;37384
43;BeiDou-3M10;1802902;37384
43;BeiDou-3M10;1802902;37384
43;BeiDou-3M10;1802902;37763
43;BeiDou-3M10;1802902;37763
43;BeiDou-3M10;1802902;37763
43;BeiDou-3M10;1802902;37763
43;BeiDou-3M10;1802902;37948
43;BeiDou-3M10;1802902;37948
43;BeiDou-3M10;1802902;37948
43;BeiDou-3M10;1802902;37948
43;BeiDou-3M10;1802902;38250
43;BeiDou-3M10;1802902;38250
43;BeiDou-3M10;1802902;38250
43;BeiDou-3M10;1802902;38250
43;BeiDou-3M10;1802902;40748
43;BeiDou-3M10;1802902;40748
43;BeiDou-3M10;1802902;40748
43;BeiDou-3M10;1802902;40748
43;BeiDou-3M10;1802902;40749
43;BeiDou-3M10;1802902;40749
43;BeiDou-3M10;1802902;40749
43;BeiDou-3M10;1802902;40749
43;BeiDou-3M10;1802902;40938
43;BeiDou-3M10;1802902;40938
43;BeiDou-3M10;1802902;40938
43;BeiDou-3M10;1802902;40938
43;BeiDou-3M10;1802902;41315
43;BeiDou-3M10;1802902;41315
43;BeiDou-3M10;1802902;41315
43;BeiDou-3M10;1802902;41315
43;BeiDou-3M10;1802902;41434
43;BeiDou-3M10;1802902;41434
43;BeiDou-3M10;1802902;41434
43;BeiDou-3M10;1802902;41434
43;BeiDou-3M10;1802902;43001
43;BeiDou-3M10;1802902;43001
43;BeiDou-3M10;1802902;43001
43;BeiDou-3M10;1802902;43001
43;BeiDou-3M10;1802902;43002
43;BeiDou-3M10;1802902;43002
43;BeiDou-3M10;1802902;43002
43;BeiDou-3M10;1802902;43002
43;BeiDou-3M10;1802902;43208
43;BeiDou-3M10;1802902;43208
43;BeiDou-3M10;1802902;43208
43;BeiDou-3M10;1802902;43208
44;IRNSS-1B;1401701;39199
44;IRNSS-1B;1401701;39199
44;IRNSS-1B;1401701;39199
44;IRNSS-1B;1401701;39199
44;IRNSS-1B;1401701;39199
44;IRNSS-1B;1401701;39199
44;IRNSS-1B;1401701;39635
44;IRNSS-1B;1401701;39635
44;IRNSS-1B;1401701;39635
44;IRNSS-1B;1401701;39635
44;IRNSS-1B;1401701;39635
44;IRNSS-1B;1401701;39635
44;IRNSS-1B;1401701;40269
44;IRNSS-1B;1401701;40269
44;IRNSS-1B;1401701;40269
44;IRNSS-1B;1401701;40269
44;IRNSS-1B;1401701;40269
44;IRNSS-1B;1401701;40269
44;IRNSS-1B;1401701;40547
44;IRNSS-1B;1401701;40547
44;IRNSS-1B;1401701;40547
44;IRNSS-1B;1401701;40547
44;IRNSS-1B;1401701;40547
44;IRNSS-1B;1401701;40547
44;IRNSS-1B;1401701;41241
44;IRNSS-1B;1401701;41241
44;IRNSS-1B;1401701;41241
44;IRNSS-1B;1401701;41241
44;IRNSS-1B;1401701;41241
44;IRNSS-1B;1401701;41241
44;IRNSS-1B;1401701;41384
44;IRNSS-1B;1401701;41384
44;IRNSS-1B;1401701;41384
44;IRNSS-1B;1401701;41384
44;IRNSS-1B;1401701;41384
44;IRNSS-1B;1401701;41384
44;IRNSS-1B;1401701;41469
44;IRNSS-1B;1401701;41469
44;IRNSS-1B;1401701;41469
44;IRNSS-1B;1401701;41469
44;IRNSS-1B;1401701;41469
44;IRNSS-1B;1401701;41469
44;IRNSS-1B;1401701;42928
44;IRNSS-1B;1401701;42928
44;IRNSS-1B;1401701;42928
44;IRNSS-1B;1401701;42928
44;IRNSS-1B;1401701;42928
44;IRNSS-1B;1401701;42928
44;IRNSS-1B;1401701;43286
44;IRNSS-1B;1401701;43286
44;IRNSS-1B;1401701;43286
44;IRNSS-1B;1401701;43286
44;IRNSS-1B;1401701;43286
44;IRNSS-1B;1401701;43286
45;QZS-3;1704801;37158
45;QZS-3;1704801;37158
45;QZS-3;1704801;37158
45;QZS-3;1704801;37158
45;QZS-3;1704801;42738
45;QZS-3;1704801;42738
45;QZS-3;1704801;42738
45;QZS-3;1704801;42738
45;QZS-3;1704801;42917
45;QZS-3;1704801;42917
45;QZS-3;1704801;42917
45;QZS-3;1704801;42917
45;QZS-3;1704801;42965
45;QZS-3;1704801;42965
45;QZS-3;1704801;42965
45;QZS-3;1704801;42965
46;QZS-2;1702801;37158
46;QZS-2;1702801;37158
46;QZS-2;1702801;37158
46;QZS-2;1702801;37158
46;QZS-2;1702801;42738
